station_id,station_name,latitude,longitude
31632,15th & F St NE,38.897195,-76.983575
31633,Independence Ave & L'Enfant Plaza SW/DOE,38.887332,-77.026141
31634,3rd & Tingey St SE,38.87501,-77.0024
31635,Potomac Ave & 8th St SE,38.876737,-76.994468
31636,New Jersey Ave & N St NW/Dunbar HS,38.907467484,-77.015358806
31637,North Capitol St & G Pl NE,38.899703,-77.008911
31638,1st & H St NW,38.900358,-77.012108
31639,2nd & G St NE,38.89967,-77.003666
31640,Maryland Ave & E St NE,38.8962260397813,-76.99278563261032
31641,2nd St & Massachusetts Ave NE,38.894972,-77.003135
31642,4th St & K St NW,38.90257109172293,-77.01366662979126
31643,1st & D St SE,38.884916,-77.005965
31644,12th St & Pennsylvania Ave SE,38.882489,-76.990121
31645,6th & K St NE,38.90293157359119,-76.99840486049652
31646,Maine Ave & 9th St SW,38.88044,-77.025236
31647,7th St & Massachusetts Ave NE,38.892288327,-76.996037483
31648,Potomac Ave & Half St SW,38.86968314861632,-77.01081544160843
31649,14th & Newton St NW,38.931991,-77.032956
31650,1st & M St SE,38.876893,-77.006072
31651,11th & Park Rd NW,38.93132185874559,-77.02824711799622
31652,4th & M St SE,38.876751,-77.000736
31653,7th & K St NW,38.906377416666665,-77.032207
31654,King Greenleaf Rec Center,38.876211,-77.012443
31655,New Jersey Ave & F St NW,38.897108,-77.011616
31656,Maryland Ave & 17th St NE,38.901935,-76.978627
31657,Massachusetts Ave & 6th St NE,38.892875,-76.998413
31658,Rosedale Rec Center,38.897808,-76.979634
31659,11th & C St SE,38.885908,-76.991476
31660,7th & K St NE,38.902594,-76.995141
31661,8th & H St NE,38.899941626884754,-76.99489653110504
31662,1st & K NE,38.902386,-77.005649
31663,14th & D St SE,38.8840581,-76.9863852
31664,Half & Water St SW,38.866277,-77.010551
31665,Stadium Armory Metro,38.88548252734069,-76.97718724608421
31666,4th & G St SW,38.881116725009335,-77.01769933104515
31667,2nd & V St SW,38.863743,-77.013814
31668,1st St & Potomac Ave SE,38.871841,-77.00591
31669,3rd & M St SE,38.876823,-77.002161
31670,12th St & New York Ave NW,38.901104,-77.028061
31671,53rd & D St SE/C.W. Harris Elementary,38.88339901,-76.925358415
31672,10th & H St NE,38.899984,-76.992725
31673,Waterfront Park,38.874820772513424,-77.0207878947258
31674,Maine Ave & Water St SW,38.87702133333333,-77.02129516666666
31675,North Capitol & K St NE,38.90244372501735,-77.00824588537216
31676,1st & Q St SW,38.87082393953792,-77.01191514730453
31677,1st & L St NW,38.903819,-77.011987
31678,4th & O St SW,38.872964,-77.017585
31700,Marion Barry Ave & Naylor Rd SE,38.861663,-76.969184
31701,Branch & Pennsylvania Ave SE,38.8692,-76.9599
31702,Randle Circle & Minnesota Ave SE,38.878,-76.9607
31703,Minnesota Ave Metro/DOES,38.897063,-76.947446
31704,Nannie Helen Burroughs & Minnesota Ave NE,38.901385,-76.941877
31705,Benning Branch Library,38.894,-76.947974
31706,Fairfax Village,38.86559,-76.952103
31707,Benning Rd & East Capitol St NE / Benning Rd Metro,38.889935,-76.93723
31708,Anacostia Ave & Benning Rd NE / River Terrace ,38.896544,-76.96012
31710,Nannie Helen Burroughs Ave & 49th St NE,38.898536,-76.931862
31711,Deanwood Rec Center,38.908473,-76.933099
31712,Oklahoma Ave & D St NE,38.894474,-76.974828
31713,Division Ave & Foote St NE,38.897407,-76.925907
31714,61st St & Banks Pl NE,38.891805,-76.913563
31715,37th & Ely Pl SE,38.883132,-76.950009
31716,Kingman Island/The Fields at RFK,38.89595455700754,-76.9678448436025
31717,Kenilworth Terrace & Hayes St. NE,38.90046848783359,-76.9472873210907
31718,Ridge Rd Community Center,38.87622744575148,-76.94098126958124
31719,Oklahoma Ave & Benning Rd NE,38.8974996,-76.9695094
31720,Anacostia Roller Skating Pavillion,38.878771,-76.97093
31721,Anacostia Ave & East Capitol St NE,38.890461,-76.96128
31722,Woody Ward Rec Center,38.879575,-76.926596
31723,Ridge Rd & Southern Ave SE,38.872976,-76.935246
31724,41st St & Alabama Ave SE / Fort Davis Rec,38.870353,-76.945283
31725,16th St & North Carolina Ave NE,38.893062,-76.982464
31726,Minnesota Ave & D St SE ,38.883843,-76.957511
31727,17th St & Potomac Ave SE / Congressional Cemetery ,38.882458,-76.980715
31728,55th & East Capitol St NE,38.889926,-76.922783
31799,Randle Circle & Minnesota Ave SE,38.87795,-76.96075
31800,Alabama & MLK Ave SE,38.84322988730829,-76.99937582015991
31801,Anacostia Metro,38.862601,-76.994578
31802,Good Hope Rd & MLK Ave SE,38.867373,-76.988039
31803,Good Hope Rd & 14th St SE,38.866611,-76.985238
31804,Anacostia Library,38.865784,-76.9784
31805,Pennsylvania & Minnesota Ave SE,38.873057,-76.971015
31806,Congress Heights Metro,38.844711,-76.987823
31807,Pleasant St & MLK Ave SE,38.863897,-76.990037
31811,South Capitol & Atlantic St SW,38.831516,-77.008133
31812,16th & Q St SE / Anacostia HS,38.870695,-76.982359
31813,Alabama Ave & Stanton Rd SE / Shops at Park Village,38.84627,-76.98185
31814,Mississippi Ave & 19th St SE / THEARC,38.84377,-76.97557
31815,19th & Savannah St SE,38.84623,-76.97703
31816,4th St & Mississippi Ave SE,38.836,-77.0009
31817,1st & S Capitol St SE / Oxon Run Trail,38.824481,-77.005497
31818,Livingston Rd & 3rd St SE,38.82373,-77.00223
31819,Joliet St & MLK Ave SW/Bald Eagle Rec Ctr,38.81909,-77.01033
31820,Anacostia Park,38.873926,-76.981179
31822,Stanton Square SE,38.855004,-76.984512
31823,United Medical Center,38.835737,-76.983144
31824,Valley Ave & Wheeler Rd SE,38.83664578175751,-76.99358886515256
31825,Fort Stanton Rec Center,38.85736903758752,-76.97768801437633
31826,Minnesota Ave & R St SE,38.8693365,-76.978519
31827,St. Elizabeths West Campus/DHS??,38.853124,-77.005174
31828,New Jersey Ave & H St SE,38.88076072595064,-77.00574070215225
31829,16th & Bangor St SE,38.86044,-76.983585
31830,South Capitol St and Southern Ave SE,38.821563,-77.001095
31831,25th & S St SE ,38.868356,-76.970997
31900,Langston Blvd & N Woodstock St,38.898301,-77.118009
31901,Washington Blvd & N Frederick St,38.884829,-77.127671
31902,Wilson Blvd & N Illinois St ,38.876528,-77.12712
31903,Royal St & Wilkes St,38.799267,-77.0447
31904,East Falls Church Metro / Sycamore St & 19th St N,38.88532071975074,-77.15642720460892
31905,Kennebec St & 11th St N,38.880992,-77.135271
31906,Commonwealth Ave & Oak St,38.812711,-77.061715
31907,Franklin St & S Washington St,38.798133,-77.0487
31908,Kenwood Ave & Osage St,38.828471,-77.086061
31909,Mount Vernon Ave & Four Mile Run Park,38.843422,-77.064016
31910,Potomac Ave & Main Line Blvd,38.822738,-77.049265
31912,Mount Vernon Ave & Bruce St,38.841291,-77.063093
31913,Commonwealth Ave & E Monroe Ave,38.82005823354218,-77.06282079219818
31914,Lee Center,38.797557,-77.053766
31915,Powhatan St & Bashford Ln,38.818748,-77.047783
31916,Potomac Ave & Swann Ave,38.829545,-77.047844
31917,N Lynn St & Fairfax Dr,38.89386,-77.070862
31918,Madison St & Fairfax St,38.812351,-77.040691
31919,Carlin Springs Rd & N Thomas St,38.876695,-77.112982
31920,Washington-Liberty High School / N Stafford St & Generals Way,38.888282,-77.111066
31921,Westover Library / Washington Blvd & N McKinley Rd,38.886048,-77.142317
31923,Columbia Pike & S George Mason Dr,38.85930561998234,-77.10201859474182
31924,Wilson Blvd & N Troy St,38.892556,-77.082089
31925,Crystal Dr & Potomac Ave,38.848304,-77.05122
31926,Wilson Blvd & N Vermont St,38.87947660895433,-77.11456328630447
31927,Wheeler Ave & S. Floyd St.,38.808161,-77.100796
31928,N. Beauregard St. & Berkley St.,38.84154815912996,-77.10773438215256
31929,Mt Vernon Trail & S. Washington St.,38.793045163,-77.049247146
31930,Eisenhower Ave & Ike Dr,38.802738,-77.0824626
31931,St. Asaph & Montgomery St,38.81403111409755,-77.04281687736511
31932,Van Dorn Metro,38.8000766,-77.1299434
31933,Duke St & Strand (Robinson Terminal),38.801947,-77.040293
31935,National Airport,38.852903,-77.045916
31936,Army Navy Dr & Fern St,38.864838,-77.056873
31937,Arlington Blvd & Ft Myer Dr,38.890863,-77.074893
31938,23rd St S & Hayes St,38.853002,-77.059496
31939,Wilson Blvd & N Oak St,38.895068,-77.07386
31940,Arlington Blvd & Fairfax Dr,38.88625606692058,-77.08426237106323
31941,N Hampton Dr & Ford Ave,38.837306,-77.106111
31942,Whiting & Lane Dr,38.809709,-77.135788
31943,N Howard St & Taney Ave,38.815842,-77.110014
31944,S Clark St & 33rd St,38.845028,-77.051956
31945,Columbia Pike & S Greenbrier St,38.854019,-77.118106
31946,Kenmore Ave & Seminary Rd,38.828887,-77.110588
31947,N Moore St & Rosslyn Metro,38.896086906318665,-77.07145214080809
31948,W&OD Trail & Langston Blvd,38.88715,-77.16212
31949,Columbia Pike & S Scott St/12th St S,38.862862,-77.07716
31950,Long Bridge Aquatic Center,38.87056104566178,-77.04409494996071
31951,8th Rd & S Frederick St,38.857049,-77.116339
31952,N Howard St & N Imboden St,38.818509,-77.105564
31953,S Pickett St & Shillings St,38.804486,-77.132334
31954,S Jordan St & Venable St,38.811361,-77.109975
31955,King St & Peyton St,38.806002,-77.055911
31956,Reed & Edison,38.83728,-77.060899
31957,King St & Kenwood Ave,38.824793,-77.085066
31958,S Washington St & Wilkes St,38.800703,-77.048043
31959,Main Line Blvd & E Glebe,38.832431,-77.049772
31960,Commonwealth and Reed,38.8368376462948,-77.05727398395538
31961,Fillmore & Bisdorf,38.83863,-77.116206
31962,King St & W Braddock Rd,38.827674,-77.088985
31963,Holmes Run Pkwy & N Pickett St,38.814305,-77.11893
31964,Virginia Theological Seminary,38.820128322,-77.093990445
31966,Duke St & Jordan St,38.812187,-77.10994
31967,S Reynolds St & Edsall Rd,38.809607,-77.128908
31968,King St & N Pitt St,38.8048011316311,-77.04467564821243
31969,Braddock Rd Metro South,38.813474,-77.053734
31970,First and Fayette,38.817019,-77.050105
31971,S Wayne and 9th St,38.864694,-77.082491
31972,S Wakefield St & 28th St S,38.84404,-77.098093
31973,N Pershing Dr & Quebec St,38.874248,-77.104784
31974,Mandeville Ln & Stovall St,38.802893,-77.072558
31976,Virginia Hospital Center,38.88791377249907,-77.12801456451415
31977,Marymount University / Yorktown Blvd & 26th St N,38.904252,-77.127776
31978,Arlington National Cemetery,38.884533,-77.065803
31979,Potomac Yard Metro South,38.833437,-77.047846
31980,S Wayne and 9th St,38.864519,-77.083636
31981,Columbia Pike & W&OD Trail ,38.856645,-77.109609
32000,Norfolk Ave & Fairmont St,38.988562,-77.096539
32001,Fenton St & New York Ave ,38.985404,-77.023082
32002,Bethesda Ave & Arlington Rd,38.981103,-77.097426
32003,Montgomery Ave & Waverly St ,38.983838,-77.09221
32004,Fallsgrove Blvd & Fallsgrove Dr,39.096312,-77.192672
32005,Traville Gateway Dr & Gudelsky Dr,39.093783,-77.202501
32006,13th St & Eastern Ave,38.987,-77.029417
32007,E Montgomery Ave & Maryland Ave,39.084125,-77.151291
32008,Cordell & Norfolk Ave,38.989517331,-77.097941399
32009,Frederick Ave & Horners Ln,39.094772,-77.145213
32010,Philadelphia & Maple Ave,38.98128,-77.011336
32011,Maple & Ritchie Ave,38.983687758,-77.006296992
32012,Silver Spring Metro / Colesville Rd & Wayne Ave,38.995256441231696,-77.02912420034409
32013,Montgomery & East Ln,38.983525,-77.095367
32014,Friendship Hts Metro / Wisconsin Ave & Wisconsin Cir,38.961763,-77.085998
32015,Crabbs Branch Way & Redland Rd,39.120045,-77.156985
32016,Fallsgrove Dr & W Montgomery Ave,39.099376,-77.188014
32017,Monroe St & Monroe Pl,39.083673,-77.149162
32018,Needwood Rd & Eagles Head Ct,39.123513,-77.15741
32019,East West Hwy & Blair Mill Rd,38.990249,-77.02935
32020,Crabbs Branch Way & Calhoun Pl,39.107709,-77.152072
32021,47th & Elm St,38.982456,-77.091991
32022,Dennis Ave & Amherst Ave,39.02538719623632,-77.04456299543381
32023,Montgomery College / W Campus Dr & Mannakee St,39.095661,-77.159048
32024,Fenton St & Gist Ave,38.989724,-77.023854
32025,Carroll & Westmoreland Ave,38.975,-77.01121
32026,Carroll & Ethan Allen Ave,38.977933,-77.006472
32027,Battery Ln & Trolley Trail,38.992375,-77.100104
32028,Norfolk & Rugby Ave,38.990639,-77.100239
32029,Offutt Ln & Chevy Chase Dr,38.977093,-77.094589
32030,Broschart & Blackwell Rd,39.102099,-77.200322
32032,Fleet St & Ritchie Pkwy,39.076331,-77.141378
32033,Piccard & W Gude Dr,39.102212,-77.177091
32034,Silver Spring Transit Center - Top Level,38.99403485060837,-77.03037142753601
32035,Georgia Ave & Spring St,38.999388,-77.031555
32036,Fenton St & Ellsworth Dr ,38.997033,-77.025608
32037,King Farm Blvd & Pleasant Dr,39.114688,-77.171487
32038,King Farm Blvd & Piccard Dr,39.110314,-77.182669
32039,Old Georgetown Rd & Southwick St,38.999634,-77.109647
32040,Friendship Blvd & Willard Ave,38.96115,-77.088659
32041,Medical Center Dr & Key West Ave,39.103091,-77.196442
32042,Shady Grove Hospital,39.097636,-77.196636
32043,Veterans Pl & Pershing Dr ,38.997445,-77.023894
32044,Rockville Metro East,39.085394,-77.145803
32045,Shady Grove Metro West,39.119765,-77.166093
32046,River Rd & Landy Ln,38.964992,-77.103381
32047,Rockville Metro West,39.084379,-77.146866
32048,Bethesda Metro / Wisconsin Ave & Old Georgetown Rd,38.984691,-77.094537
32049,WAU / Flower Ave & Division St,38.986743,-77.000035
32050,Spring St & 2nd Ave,38.997653,-77.034499
32051,Connecticut Ave & Chevy Chase Lake Dr,38.994113,-77.076986
32052,Key West Ave & Siesta Key Way,39.105396986,-77.194903731
32053,Medical Center Metro ,38.999378,-77.097882
32054,Lyttonsville Rd & Lyttonsville Pl,38.999679,-77.051168
32055,Woodmont Ave & Strathmore St,38.979875,-77.093522
32056,East West Hwy & 16th St,38.995681,-77.038721
32057,Pooks Hill Rd & Linden Ave,39.014716,-77.107143
32058,Sligo Ave & Carroll Ln,38.990874,-77.016311
32059,Takoma Park Rec Center,38.98265,-76.988311
32061,New Hampshire & Kirklynn Ave,38.988101,-76.988422
32062,Wheaton Metro / Georgia Ave & Reedie Dr,39.038423828518326,-77.05102041363716
32063,Amherst Ave & Elkins St,39.044887,-77.047788
32064,Amherst Ave & Prichard Rd,39.035965,-77.048395
32065,Grandview & Blueridge Ave,39.043272,-77.053085
32066,Windham Ln & Amherst Ave,39.032029,-77.04735
32067,Shady Grove Metro East,39.121327,-77.164969
32068,Columbus Ave & Tribeca St,39.12582811177034,-77.16705948114395
32069,Columbus Ave & Gramercy Blvd,39.12333,-77.16486
32070,Key West Ave & Great Seneca Hwy,39.105632305,-77.203933001
32071,Corporate Blvd & Omega Dr,39.107009,-77.192468
32072,Key West Ave & Diamondback Dr,39.106152,-77.202354
32073,Blueridge Ave & Elkin St,39.04313,-77.05006
32074,Twinbrook Metro,39.062041,-77.120776
32075,North Bethesda Metro,39.04753,-77.11287
32076,Citadel Ave & McGrath Blvd,39.049,-77.10933
32077,Rockville Pike & Old Georgetown Rd,39.049765,-77.11368
32078,Woodglen Dr & Executive Blvd,39.04317,-77.1135
32079,Executive Blvd & E Jefferson St,39.04873,-77.1257
32080,Fishers Ln & Rock Creek Mill Rd,39.0629,-77.113454
32081,Congressional Ln & E Jefferson St,39.06219,-77.129235
32082,Garland Ave & Walden Rd,39.00048,-77.00077
32083,Rockville Pike & Rose Ave,39.051022,-77.115438
32084,Wheaton Library & Community Rec Center,39.0473228,-77.0510969
32085,The Shoppes @ Burnt Mills,39.0313141,-77.0041217
32086,Briggs Chaney & Castle Dr,39.081638,-76.945495
32087,White Oak Rec Center,39.0461435,-76.9757228
32088,Briggs Chaney Park & Ride,39.0778751,-76.9418666
32089,New Hampshire & Lockwood,39.0391022,-76.9918237
32090,Stewart & April,39.0449444,-76.9811552
32091,Stewart Ln & Old Columbia Pike,39.0456521,-76.9854381
32092,Castle Blvd & Castle Ln,39.085314,-76.940547
32093,White Oak Transit Center,39.04104,-76.987125
32094,Oak Leaf & Lockwood,39.0379809,-76.9945391
32200,Spring Hill Metro,38.929261,-77.240654
32201,Westpark Dr & Leesburg Pike,38.92403,-77.235955
32203,Tysons One Pl & Chain Bridge Rd,38.919475,-77.221179
32204,Tysons Corner Station,38.920939,-77.222115
32205,Westpark & Jones Branch Dr,38.924437,-77.217664
32206,Jones Branch & Westbranch Dr,38.931911,-77.219261
32207,Westpark & Park Run Dr,38.928919,-77.225394
32208,Tysons West Transit Center,38.932636,-77.231825
32209,North Shore & Cameron Crescent Dr/Crescent Apartments,38.970046,-77.338686
32210,Town Center Pkwy & Bowman Towne Dr,38.962524,-77.361902
32211,Greensboro Metro East,38.920687266851736,-77.233165204525
32212,New Dominion Pkwy & Fountain Dr,38.960574,-77.356324
32213,Sunset Hills & Old Reston Ave,38.955079,-77.351649
32214,W&OD Trail & Explorer St/Reston Bus Station,38.957037,-77.359718
32215,Wiehle Ave & Reston Station Blvd,38.94660792121498,-77.3393914103508
32216,Library St & Freedom Dr,38.959633,-77.358741
32217,Sunset Hills Rd & Discovery Square,38.95534,-77.357611
32218,Temporary Rd & Old Reston Ave,38.960084,-77.353414
32219,Reston YMCA,38.955314,-77.368416
32220,W&OD Trail/Sunset Hills Rd & Isaac Newton Sq,38.951419,-77.340281
32221,Greensboro & International Dr,38.923083,-77.227417
32222,Towers Crescent Dr & Tysons One Pl,38.915246,-77.220157
32223,North Shore Dr & Village Rd,38.970412,-77.340787
32224,Town Center Pkwy & Sunset Hills Rd,38.955170598044894,-77.3630940914154
32225,Reston Pkwy & Spectrum Dr,38.964207741006206,-77.35428035259247
32227,Greensboro & Pinnacle Dr,38.9224435,-77.2303405
32228,Reston Station Blvd & Sunset Hills Rd,38.946735,-77.331008
32229,Park Run & Onyx Dr,38.92755,-77.226644
32230,McLean Metro,38.924070716,-77.208134174
32231,Dunn Loring Metro,38.8828,-77.2283
32232,West Falls Church Metro,38.9001,-77.1887
32233,Jones Branch Drive & Scotts Crossing Rd,38.928502,-77.215624
32234,Merrilee Dr & Lauren Elizabeth Lane,38.87857249314831,-77.23076596856116
32235,Merrifield Cinema & Merrifield Town Center,38.870093,-77.22997
32236,Vy Reston Heights,38.949008,-77.355299
32237,Baron Cameron Ave & North Hampton Ave,38.966344,-77.359341
32238,Ridge Heights Rd & Seahawks Dr,38.936061,-77.337775
32239,Becontree Ln & Goldenrain Ct,38.966848,-77.329282
32240,Ring Rd & North Shore Dr,38.970794559,-77.326741576
32241,Reston Pkwy & Bennington Woods Rd,38.973625,-77.351837
32242,Inlet Ct & Wiehle Dr,38.95866,-77.361516
32243,Reston Town Center Metro North,38.953691,-77.359717
32244,Vantage Hill Rd & Wainwright Dr,38.9667,-77.348487
32245,Links Dr & Wedge Dr,38.959030151,-77.339383483
32246,Golf Course Sq and Golf Course Dr,38.944013,-77.353552
32247,South Lakes Dr and Reston Pkwy,38.94335,-77.362304
32248,Olde Crafts Dr and Cartwright Pl,38.938797,-77.354067
32249,Green Range Dr and Glade Dr,38.93714618600706,-77.36786842346191
32250,South Gate Community Center,38.941496,-77.366499
32251,Lake Newport Rd and Autumn Ridge Cir,38.97850255151454,-77.35345423221588
32252,Ridge Heights and Owl Cove Ln,38.933923,-77.331653
32253,Soapstone Dr Convenience Center,38.93051,-77.345874
32255,Hartland Rd & Harte Pl,38.878601,-77.222808
32256,North Village and Park Garden,38.983199,-77.341823
32258,Reston Town Center Metro South,38.9523,-77.361466
32259,N Shore Dr & Wainwright Dr,38.963782,-77.349764
32260,Vienna Metro South,38.877415,-77.270731
32261,Vaden Dr & Royal Victoria Dr/Jim Scott Cmty Ctr,38.873261,-77.272999
32262,District Ave & Strawberry Ln/Mosaic Market Garage,38.872642,-77.230632
32263,Gatehouse Rd & Telestar Ct,38.868536,-77.225262
32264,Pimmit Dr & Idyl Ln,38.897692,-77.207261
32265,Pimmit Dr & Los Pueblos Ln,38.900371,-77.205428
32266,Emma Lee St & Morris St,38.877818,-77.209421
32267,Route 29 & Bisvey Dr,38.877033591,-77.195296168
32268,Arlington Blvd & Allen St,38.8663609,-77.1997883
32269,Jones Branch Dr & Blyton St,38.926973,-77.217376
32270,Westbranch & Jones Branch Dr,38.931089,-77.220729
32271,Madron Ln & Bermudez Ct,38.904415,-77.221807
32272,Madrillon Rd & Boss St,38.910016,-77.226266
32274,Beech Dr at Draper Dr Park,38.866659,-77.282077
32275,Fairfax Blvd & Pickett Rd South,38.86476,-77.271483
32276,Fairfax Blvd & Pickett Rd North,38.865091,-77.271911
32277,Layton Hall Dr & University Dr,38.850932,-77.302732
32278,Blenheim Blvd & North St,38.846972,-77.303349
32279,George Mason Blvd & Armstrong St,38.841099,-77.30718
32280,University Dr & Democracy Ln,38.849411,-77.304435
32281,Fair Woods Pkwy & Fairfax Blvd,38.862645984,-77.29392767
32282,School St & George Mason Blvd,38.837382,-77.30938
32283,South St & University Dr,38.844249,-77.305336
32288,Topsails Ln & Seatrend Way,38.775639,-77.160014
32289,Franconia-Springfield Metro North,38.766946,-77.168902
32290,Charles Arrington Dr & Manchester Lakes Dr ,38.766844,-77.150359
32293,GMU/Patriot Cir & York Dr,38.8275011894995,-77.30415743360248
32294,GMU/Rappahannock River Ln,38.83480010457699,-77.30705653659993
32295,GMU/Horizon Hall & Harris Theater,38.831211,-77.308069
32296,Metro Park Dr & Walker Ln ,38.76843,-77.156504
32297,Hilltop Rd & Willowmere Dr ,38.876903,-77.241518
32298,Chain Bridge Rd & Anderson Rd,38.925572,-77.204762
32400,1301 McCormick Dr / Wayne K. Curry Admin Bldg,38.908391,-76.843263
32401,Largo Town Center Metro,38.899811,-76.844604
32402,Baltimore Ave & Van Buren St / Riverdale Park Station,38.969581,-76.937349
32403,Baltimore Ave & Jefferson St,38.955449939,-76.940120816
32404,Perry & 35th St,38.936213,-76.960054
32405,Largo Rd & Campus Way / Prince Georges's Comm Col,38.88994,-76.825535
32406,Fleet St & Waterfront St,38.782633,-77.016059
32407,Oxon Hill Park & Ride,38.798749,-77.00103
32408,Oglethorpe St & 42nd Ave,38.959361,-76.946361
32409,Southern Ave Metro,38.840107,-76.9753
32410,Queens Chapel & Hamilton St,38.9546,-76.9595
32411,Northwestern High School,38.975505,-76.952199
32412,New Hampshire Ave & East-West Hwy,38.974205,-76.995227
32413,Rhode Island Ave & 39th St / Brentwood Arts Exchange,38.939271,-76.955047
32414,Riggs Rd & East West Hwy,38.9725,-76.9807
32415,Tanger Outlets,38.7968,-77.0026
32416,Chillum Rd & Riggs Rd / Riggs Plaza,38.961737,-76.995922
32417,Hyattsville Library / Adelphi Rd & Toledo Rd,38.9698,-76.9493
32418,West Hyattsville Metro,38.955349,-76.968084
32419,Capitol Heights Metro,38.888524,-76.913188
32420,Prince George's Plaza Metro,38.965742,-76.954803
32421,Riverdale Park Town Center,38.962119,-76.935578
32422,The Mall at Prince Georges,38.968842,-76.954171
32423,National Harbor Carousel,38.7859,-77.0167
32424,Roosevelt Center & Crescent Rd,39.00031,-76.878005
32425,Crescent Rd & Ridge Rd,39.006191,-76.891247
32426,Greenbelt Station Parkway,39.002459,-76.916243
32600,George Mason High School / Haycock Rd & Leesburg Pike,38.8901554,-77.183178
32601,Eden Center,38.87380771851765,-77.15284913778305
32602,N Oak St & W Broad St,38.88837,-77.179832
32603,Pennsylvania Ave & Park Ave,38.887403,-77.176992
32604,E Fairfax St & S Washington St,38.880612,-77.171891
32605,W Broad St & Little Falls St,38.883601,-77.173438
32606,N Roosevelt St & Roosevelt Blvd,38.878085,-77.153953
32607,S Maple Ave & S Washington St,38.87972,-77.178408
32608,Falls Church City Hall / Park Ave & Little Falls St,38.885434,-77.173605
32609,W Columbia St & N Washington St,38.885621,-77.166917
32900,Motivate BX Tech office,38.964406,-77.010759
32901,6035 Warehouse,38.96381,-77.010266
33200,17th St & New York Ave NW,38.896604,-77.039778
